180 90
-179 -177 -175 -173 -171 -169 -167 -165 -163 -161 -159 -157 -155 -153 -151 -149 -147 -145 -143 -141 -139 -137 -135 -133 -131 -129 -127 -125 -123 -121 -119 -117 -115 -113 -111 -109 -107 -105 -103 -101 -99 -97 -95 -93 -91 -89 -87 -85 -83 -81 -79 -77 -75 -73 -71 -69 -67 -65 -63 -61 -59 -57 -55 -53 -51 -49 -47 -45 -43 -41 -39 -37 -35 -33 -31 -29 -27 -25 -23 -21 -19 -17 -15 -13 -11 -9 -7 -5 -3 -1 1 3 5 7 9 11 13 15 17 19 21 23 25 27 29 31 33 35 37 39 41 43 45 47 49 51 53 55 57 59 61 63 65 67 69 71 73 75 77 79 81 83 85 87 89 91 93 95 97 99 101 103 105 107 109 111 113 115 117 119 121 123 125 127 129 131 133 135 137 139 141 143 145 147 149 151 153 155 157 159 161 163 165 167 169 171 173 175 177 179
0.10679 0.114473 0.123198 0.133052 0.144259 0.157607 0.173533 0.191125 0.209804 0.229314 0.249578 0.270724 0.29296 0.316329 0.339704 0.359388 0.374469 0.38478 0.390616 0.394155 0.395558 0.395317 0.393669 0.39137 0.386538 0.378719 0.367123 0.350501 0.331557 0.31094 0.29035 0.270238 0.24995 0.230525 0.211904 0.195224 0.18181 0.172875 0.171963 0.175394 0.181033 0.187489 0.194196 0.202447 0.2123 0.224277 0.238927 0.258201 0.283446 0.309152 0.331291 0.347881 0.357758 0.359843 0.35347 0.342341 0.327031 0.311763 0.298871 0.291074 0.290497 0.293893 0.30282 0.313734 0.324521 0.333504 0.33841 0.338939 0.334158 0.32549 0.313978 0.300076 0.285055 0.269425 0.252853 0.234846 0.215295 0.194652 0.173717 0.153274 0.133848 0.116782 0.103539 0.0928723 0.0861229 0.082668 0.0812891 0.0816585 0.0835751 0.0868397 0.0912946 0.0973156 0.103846 0.110919 0.118685 0.127165 0.13624 0.145622 0.15527 0.1646 0.173183 0.180677 0.186822 0.191317 0.194409 0.196723 0.199046 0.201774 0.204742 0.207796 0.210888 0.214225 0.217816 0.221255 0.224516 0.227368 0.229376 0.229675 0.227965 0.225309 0.222132 0.219016 0.216372 0.214803 0.214978 0.217115 0.22186 0.229242 0.24099 0.257031 0.275101 0.293078 0.306709 0.318573 0.331407 0.350288 0.37963 0.419751 0.476049 0.549217 0.633577 0.709868 0.759939 0.770296 0.741263 0.679847 0.599261 0.52908 0.48624 0.466737 0.465656 0.475472 0.493256 0.514423 0.536966 0.560238 0.582343 0.60117 0.61426 0.618078 0.611256 0.592488 0.561922 0.51986 0.468853 0.412167 0.354672 0.299186 0.249859 0.207999 0.171095 0.139612 0.117064 0.101759 0.0898695 0.0803228 0.0766598 0.0774523 0.0780722 0.0785297
0.107798 0.1155 0.12414 0.133754 0.144365 0.157075 0.174127 0.192221 0.21116 0.230731 0.250796 0.271433 0.292863 0.316027 0.339691 0.36048 0.37659 0.386652 0.391619 0.393782 0.394163 0.393587 0.392016 0.389102 0.383598 0.374202 0.360783 0.34356 0.324112 0.30317 0.281885 0.260719 0.24014 0.221134 0.203415 0.187679 0.176032 0.169743 0.16881 0.172391 0.177738 0.183807 0.190644 0.199175 0.209504 0.222131 0.238449 0.258905 0.283048 0.30816 0.329598 0.346528 0.356082 0.358098 0.354343 0.345933 0.332838 0.318737 0.306116 0.296986 0.292995 0.294589 0.301257 0.310654 0.320557 0.329387 0.334445 0.334725 0.330551 0.322593 0.311546 0.298201 0.283382 0.268432 0.252454 0.234676 0.215 0.194418 0.173628 0.153321 0.134235 0.117251 0.102819 0.090556 0.0840064 0.0808975 0.0796484 0.0801866 0.082316 0.0857884 0.0907097 0.0967201 0.103198 0.110165 0.117781 0.126382 0.135825 0.145552 0.15529 0.164634 0.173199 0.180648 0.186726 0.191203 0.194017 0.195711 0.19768 0.200617 0.203602 0.206619 0.209733 0.213022 0.216408 0.219666 0.222646 0.225276 0.227046 0.226965 0.224529 0.220963 0.216933 0.213235 0.21014 0.208196 0.208504 0.210787 0.215481 0.222909 0.233526 0.247431 0.264635 0.280655 0.29397 0.305462 0.319228 0.339849 0.37308 0.416467 0.471599 0.552943 0.657512 0.750389 0.817474 0.832024 0.798253 0.729649 0.640062 0.558866 0.496425 0.465497 0.459178 0.466858 0.484472 0.506095 0.528955 0.551935 0.573288 0.591517 0.604334 0.61 0.606202 0.586584 0.556334 0.516055 0.466771 0.409708 0.352449 0.29736 0.248321 0.206775 0.170892 0.141209 0.118494 0.101936 0.0896263 0.0801718 0.0764673 0.077425 0.0781847 0.0787357
0.108714 0.116487 0.125202 0.134942 0.14591 0.159139 0.175486 0.193397 0.212301 0.231824 0.251649 0.271882 0.292086 0.315288 0.340505 0.362249 0.379786 0.388968 0.392249 0.393223 0.392319 0.391791 0.390176 0.386678 0.380866 0.369043 0.35387 0.336085 0.316458 0.295301 0.27369 0.251859 0.230886 0.212032 0.195161 0.181126 0.171056 0.165573 0.16473 0.168691 0.174223 0.18013 0.186765 0.195393 0.206247 0.219918 0.237156 0.257803 0.281233 0.305733 0.327018 0.343466 0.352835 0.355811 0.354016 0.347042 0.336703 0.324349 0.31201 0.301291 0.294132 0.294783 0.299463 0.307547 0.317024 0.32563 0.330969 0.33087 0.327099 0.319545 0.308748 0.295971 0.282005 0.267341 0.251854 0.234463 0.214574 0.194109 0.173425 0.153264 0.134448 0.117626 0.103189 0.0916027 0.0839621 0.0797903 0.0781594 0.0787302 0.0810616 0.084742 0.0900992 0.0961147 0.10258 0.109483 0.116783 0.125553 0.135515 0.145515 0.155369 0.164804 0.173451 0.180919 0.187028 0.19169 0.19406 0.195367 0.197048 0.199633 0.202421 0.205332 0.208385 0.211599 0.214854 0.217918 0.220749 0.223113 0.224246 0.223617 0.221075 0.216664 0.211835 0.207816 0.204594 0.202449 0.202224 0.204588 0.209191 0.21625 0.22636 0.23986 0.255469 0.2695 0.281776 0.292974 0.307985 0.331929 0.367377 0.414709 0.479289 0.573654 0.688895 0.792187 0.874225 0.890987 0.850892 0.772774 0.672481 0.582301 0.511233 0.468205 0.451091 0.456298 0.473701 0.496288 0.519832 0.543174 0.564368 0.581876 0.594257 0.60002 0.596473 0.580539 0.551345 0.510016 0.459905 0.404402 0.348509 0.295304 0.246851 0.204697 0.169458 0.140962 0.118622 0.101787 0.0894729 0.0803855 0.0765846 0.0776955 0.0785534 0.0791426
0.109511 0.117393 0.126286 0.136355 0.147901 0.161424 0.177113 0.194488 0.213037 0.232382 0.25234 0.272967 0.29447 0.318241 0.342951 0.364293 0.380053 0.388687 0.391858 0.392547 0.391911 0.390659 0.388205 0.383664 0.375957 0.363622 0.347179 0.32855 0.308377 0.287173 0.265798 0.243561 0.222333 0.20347 0.187379 0.174928 0.166053 0.161554 0.161504 0.165492 0.171224 0.176536 0.182753 0.191327 0.20258 0.217145 0.234984 0.256563 0.28042 0.304132 0.324728 0.339288 0.348294 0.352339 0.352076 0.347357 0.339723 0.328713 0.316889 0.305597 0.297112 0.294701 0.296691 0.304156 0.313839 0.322107 0.326485 0.326681 0.323425 0.31618 0.305532 0.293222 0.279972 0.265705 0.250136 0.232744 0.213582 0.193584 0.172861 0.152728 0.13413 0.117651 0.10361 0.0923371 0.0841262 0.0788763 0.0766374 0.0773442 0.0799425 0.0839559 0.0894981 0.0955468 0.102092 0.109162 0.116853 0.125703 0.135531 0.145571 0.155502 0.165068 0.173922 0.181379 0.187165 0.19163 0.193893 0.195271 0.196744 0.198733 0.2012 0.203901 0.206782 0.209813 0.212885 0.215847 0.218649 0.220987 0.221528 0.220061 0.217178 0.212018 0.206993 0.202816 0.199445 0.197 0.196222 0.198818 0.203217 0.20943 0.218583 0.231804 0.246601 0.259004 0.270316 0.281126 0.295418 0.322275 0.359767 0.410281 0.486089 0.596002 0.721126 0.824279 0.899925 0.928784 0.90446 0.81731 0.708436 0.600651 0.515671 0.466857 0.444164 0.445806 0.462459 0.485957 0.510393 0.534561 0.555776 0.572599 0.584228 0.589713 0.587115 0.575252 0.54734 0.503625 0.452668 0.397123 0.34267 0.291319 0.24326 0.200476 0.166222 0.139225 0.117457 0.100747 0.0890576 0.0809215 0.0770279 0.0782831 0.0791966 0.0797543
0.110128 0.118103 0.127161 0.137489 0.149324 0.162897 0.178261 0.19521 0.213428 0.232618 0.252683 0.273893 0.296713 0.321239 0.346226 0.367169 0.380223 0.387759 0.390809 0.391503 0.391322 0.389617 0.386296 0.380881 0.372386 0.359408 0.34181 0.321933 0.300649 0.278819 0.257145 0.235125 0.213661 0.195282 0.180541 0.168978 0.160875 0.157791 0.158649 0.162404 0.167776 0.17287 0.178555 0.187181 0.198991 0.214086 0.23256 0.255834 0.280491 0.303414 0.322335 0.33594 0.34418 0.348477 0.349327 0.346526 0.340397 0.331131 0.32045 0.309036 0.298815 0.293846 0.294914 0.301362 0.310777 0.319223 0.322292 0.322257 0.318808 0.311864 0.30192 0.289942 0.277558 0.263762 0.248283 0.230999 0.21217 0.192244 0.171646 0.151484 0.133067 0.117072 0.103487 0.092462 0.084055 0.0780544 0.0749495 0.07635 0.079171 0.0833776 0.0889096 0.0949937 0.101665 0.109004 0.117092 0.126035 0.135682 0.145638 0.155553 0.165163 0.174273 0.181781 0.186756 0.190635 0.193195 0.194815 0.196077 0.197599 0.199941 0.202425 0.204988 0.207698 0.210518 0.21329 0.215861 0.218021 0.218061 0.215698 0.21179 0.206608 0.201652 0.197552 0.194186 0.191796 0.191643 0.193887 0.197909 0.203438 0.211487 0.223672 0.236569 0.248566 0.259756 0.270641 0.286065 0.313226 0.352081 0.40422 0.482555 0.60798 0.73537 0.848126 0.926058 0.955684 0.933998 0.85376 0.740717 0.616751 0.515069 0.463088 0.437829 0.435771 0.451521 0.476106 0.501661 0.526683 0.547946 0.564134 0.575076 0.579819 0.577159 0.565101 0.538117 0.496315 0.445999 0.390874 0.33721 0.28674 0.239125 0.195295 0.162891 0.137289 0.1158 0.0986987 0.0885464 0.0819877 0.0778947 0.0792215 0.0801147 0.0805416
0.110504 0.118504 0.127639 0.138092 0.150034 0.163578 0.17873 0.195397 0.213405 0.23246 0.252377 0.273555 0.296981 0.321749 0.347153 0.368746 0.379949 0.387249 0.390513 0.391212 0.390569 0.388342 0.384497 0.378577 0.370009 0.356994 0.337872 0.316507 0.293698 0.27089 0.249145 0.227454 0.206446 0.188445 0.174145 0.163351 0.156858 0.154423 0.155566 0.159235 0.164252 0.16949 0.175326 0.183924 0.195606 0.211149 0.232356 0.256367 0.281267 0.303739 0.321383 0.334038 0.341465 0.345239 0.346491 0.345004 0.339774 0.331891 0.32107 0.30875 0.297515 0.290391 0.292029 0.297619 0.305731 0.313709 0.317456 0.31784 0.314313 0.307677 0.298425 0.287255 0.275022 0.261765 0.246527 0.229399 0.210735 0.190741 0.170108 0.149714 0.131332 0.115954 0.102776 0.0921188 0.084016 0.078371 0.0756886 0.0763623 0.0789154 0.0828438 0.0883142 0.094387 0.101146 0.108696 0.117021 0.126071 0.135679 0.145573 0.15541 0.164824 0.173489 0.180637 0.185862 0.189755 0.19251 0.194307 0.19552 0.196805 0.198919 0.201032 0.203087 0.20535 0.207883 0.210309 0.212353 0.213675 0.213503 0.211255 0.20685 0.201261 0.196162 0.191844 0.188379 0.186223 0.186853 0.189351 0.193265 0.198757 0.206468 0.21658 0.228137 0.239634 0.250721 0.261613 0.278806 0.30572 0.346847 0.40833 0.500071 0.619886 0.747709 0.863522 0.945165 0.976055 0.949084 0.878263 0.7637 0.634976 0.528796 0.456266 0.42798 0.427372 0.443872 0.466988 0.492803 0.518662 0.540129 0.556119 0.566589 0.570429 0.567384 0.554083 0.527849 0.489171 0.440029 0.386107 0.332534 0.281995 0.23578 0.19513 0.162245 0.136221 0.115152 0.0987426 0.0894935 0.0839589 0.0797764 0.080661 0.0812668 0.0814084
0.110602 0.118529 0.127626 0.138081 0.15004 0.163545 0.178539 0.194993 0.212964 0.231999 0.251821 0.272735 0.295569 0.319348 0.343133 0.363604 0.377959 0.386936 0.390563 0.390989 0.389644 0.386746 0.382576 0.37611 0.366731 0.352905 0.333502 0.311593 0.288047 0.26449 0.242105 0.220909 0.200415 0.182643 0.16855 0.158457 0.152849 0.150905 0.152582 0.156556 0.1616 0.166984 0.173207 0.181806 0.193854 0.210521 0.232802 0.257414 0.282611 0.304945 0.322069 0.333607 0.339613 0.342021 0.342922 0.341931 0.338067 0.331947 0.319719 0.306153 0.294906 0.288666 0.288722 0.292687 0.300518 0.308172 0.312281 0.312764 0.309626 0.303606 0.294908 0.283979 0.271919 0.2589 0.244248 0.227844 0.20955 0.189346 0.168617 0.148474 0.1302 0.114538 0.101483 0.091307 0.0838909 0.0790092 0.0767128 0.0769089 0.0790296 0.0825679 0.0876996 0.0936679 0.100438 0.108127 0.116635 0.12579 0.135412 0.145284 0.155099 0.164208 0.172424 0.179407 0.184883 0.188964 0.191944 0.19388 0.195226 0.196613 0.198238 0.199864 0.201324 0.203017 0.205228 0.207169 0.208639 0.209411 0.20907 0.206994 0.202385 0.19674 0.191009 0.186291 0.183113 0.181407 0.182524 0.185105 0.188841 0.194079 0.201118 0.21027 0.22105 0.232138 0.242832 0.253533 0.271911 0.30009 0.342012 0.407115 0.510334 0.63209 0.759215 0.872042 0.954425 1 0.955908 0.873769 0.760285 0.636861 0.532568 0.455353 0.423406 0.421293 0.438296 0.457935 0.484303 0.509737 0.531569 0.548391 0.558776 0.562987 0.560065 0.546279 0.519541 0.482542 0.432968 0.379543 0.32615 0.275794 0.231663 0.193249 0.160987 0.135135 0.11519 0.100742 0.0915753 0.0863109 0.0832607 0.0824794 0.0826069 0.0821257
0.110426 0.118162 0.127088 0.137443 0.149387 0.16292 0.177896 0.194164 0.212283 0.231347 0.251189 0.271837 0.29319 0.315125 0.338268 0.359458 0.37566 0.386486 0.389899 0.389989 0.388338 0.385287 0.380555 0.373511 0.36268 0.347659 0.328612 0.306683 0.282477 0.258048 0.235191 0.214147 0.194419 0.176824 0.163637 0.154375 0.14904 0.147666 0.150014 0.154488 0.159709 0.165036 0.171431 0.18009 0.193277 0.211253 0.233988 0.259911 0.285794 0.308269 0.324365 0.333905 0.338619 0.339423 0.339625 0.338641 0.334991 0.328007 0.316715 0.30258 0.291332 0.28607 0.285171 0.288814 0.296401 0.303622 0.307659 0.307759 0.304789 0.299194 0.290846 0.280041 0.268108 0.255461 0.241498 0.225997 0.2085 0.187592 0.166844 0.147002 0.128767 0.112658 0.0994399 0.0899721 0.0834619 0.0792747 0.077292 0.0773816 0.0792391 0.0825227 0.0871107 0.0928542 0.0994776 0.107318 0.116018 0.125251 0.134868 0.144692 0.154408 0.163404 0.171504 0.178523 0.184173 0.188284 0.191206 0.193234 0.194756 0.196195 0.197663 0.19897 0.20014 0.201391 0.202822 0.204223 0.205166 0.205504 0.204753 0.202318 0.198209 0.192404 0.186241 0.181355 0.178506 0.177561 0.178742 0.181072 0.184304 0.188953 0.195279 0.203948 0.214465 0.225336 0.235415 0.246873 0.265795 0.295912 0.341803 0.411492 0.51854 0.643495 0.770834 0.879552 0.951255 0.977148 0.942918 0.860391 0.746351 0.626668 0.528327 0.45897 0.423501 0.417559 0.434485 0.45439 0.478033 0.501753 0.522817 0.540078 0.550321 0.555447 0.554391 0.541354 0.510928 0.470804 0.422988 0.371154 0.318742 0.268391 0.226741 0.18965 0.157896 0.132645 0.114165 0.101185 0.0926151 0.087537 0.0850628 0.0839218 0.0831505 0.0823036
0.110038 0.117448 0.126041 0.136174 0.148112 0.161811 0.177034 0.193623 0.21153 0.230479 0.250253 0.270595 0.290998 0.310721 0.33478 0.357187 0.373994 0.38416 0.388322 0.388271 0.386591 0.383571 0.378339 0.370559 0.358943 0.343432 0.324092 0.301453 0.277017 0.251908 0.228832 0.208128 0.189038 0.172599 0.159876 0.150539 0.145313 0.145177 0.147922 0.152744 0.158238 0.163679 0.170217 0.179554 0.192996 0.211474 0.235232 0.263731 0.290721 0.311993 0.326486 0.334842 0.33859 0.338575 0.337222 0.335158 0.331291 0.324378 0.314343 0.301012 0.289557 0.282829 0.280543 0.285575 0.292863 0.299506 0.303234 0.303127 0.300103 0.294481 0.28631 0.27583 0.263768 0.252083 0.238606 0.222983 0.204945 0.184781 0.164376 0.144936 0.12694 0.110591 0.0964457 0.0885551 0.082918 0.079244 0.0775185 0.0776377 0.0793914 0.0825248 0.0868 0.0921935 0.0982585 0.106542 0.115363 0.124558 0.134103 0.143858 0.153485 0.16254 0.170717 0.177857 0.183848 0.187682 0.190463 0.192476 0.194065 0.195591 0.197014 0.198194 0.199164 0.199975 0.200612 0.20169 0.20233 0.202283 0.201047 0.198019 0.193793 0.187738 0.181609 0.176888 0.173839 0.173212 0.174323 0.176497 0.179538 0.183634 0.189155 0.19754 0.207647 0.218165 0.22856 0.241897 0.262262 0.294296 0.345824 0.425399 0.527416 0.654353 0.780477 0.881386 0.944405 0.952729 0.915615 0.836239 0.726075 0.613252 0.512838 0.45062 0.421978 0.415141 0.430687 0.449927 0.472043 0.493736 0.51271 0.528618 0.539724 0.545222 0.544575 0.532133 0.49973 0.458845 0.411725 0.361607 0.311577 0.264139 0.221935 0.18502 0.153175 0.128121 0.111946 0.100368 0.0922256 0.0868394 0.0832371 0.0817594 0.0821188 0.0817496
0.10957 0.11653 0.12457 0.134272 0.146246 0.160305 0.175884 0.192674 0.210531 0.229318 0.249091 0.269525 0.290125 0.31125 0.334211 0.357019 0.374147 0.383097 0.38723 0.387499 0.385663 0.38208 0.376151 0.367714 0.35574 0.339842 0.319982 0.296817 0.272383 0.247739 0.224414 0.203153 0.184215 0.168912 0.156975 0.148065 0.143168 0.142966 0.145925 0.151062 0.156992 0.16262 0.169606 0.179055 0.192082 0.212355 0.238307 0.267566 0.296971 0.315216 0.328171 0.335538 0.338 0.336765 0.333726 0.330717 0.326608 0.320197 0.312031 0.298207 0.286654 0.280129 0.279062 0.283391 0.289697 0.295679 0.298978 0.298993 0.295869 0.290284 0.282307 0.272329 0.261102 0.249407 0.236093 0.219935 0.201312 0.181347 0.161212 0.142461 0.125151 0.109548 0.0967247 0.0881697 0.0825421 0.0790378 0.0774675 0.0776675 0.0794319 0.0825392 0.0867866 0.0921857 0.0986 0.106361 0.114876 0.123806 0.133175 0.142933 0.152648 0.161831 0.170064 0.177106 0.182817 0.186901 0.189777 0.191777 0.193231 0.194964 0.196385 0.197512 0.198369 0.198966 0.199354 0.199776 0.19986 0.199333 0.197832 0.193677 0.188534 0.182421 0.17653 0.172393 0.169592 0.168746 0.169525 0.171523 0.174618 0.178278 0.183857 0.191735 0.201219 0.211395 0.222381 0.238528 0.261719 0.295343 0.344025 0.437338 0.548503 0.674646 0.793221 0.87995 0.932031 0.920487 0.870117 0.792074 0.695714 0.59205 0.50036 0.444096 0.419549 0.414705 0.425175 0.4436 0.464042 0.483749 0.501352 0.516353 0.527389 0.531834 0.528289 0.513733 0.485661 0.446396 0.400027 0.351321 0.303476 0.257622 0.215961 0.179831 0.149184 0.125184 0.110128 0.0990588 0.0908839 0.0849164 0.080231 0.0799102 0.0806098 0.0807513
0.109235 0.115718 0.122985 0.131758 0.143979 0.158666 0.174569 0.19149 0.209333 0.227966 0.247813 0.268474 0.289257 0.310379 0.332494 0.355135 0.372782 0.381558 0.386557 0.387497 0.38546 0.381149 0.37459 0.365871 0.353691 0.336731 0.315798 0.292575 0.26839 0.244032 0.220505 0.198909 0.180043 0.16486 0.154006 0.145666 0.140991 0.140719 0.144132 0.149633 0.156197 0.162357 0.169595 0.179399 0.192819 0.214056 0.240557 0.269488 0.296963 0.317156 0.329799 0.335649 0.336455 0.334008 0.329699 0.325535 0.3211 0.313939 0.303508 0.291919 0.281473 0.277025 0.277893 0.281744 0.287209 0.292624 0.295781 0.295743 0.292486 0.286714 0.278767 0.269184 0.258446 0.246795 0.234097 0.217006 0.197708 0.177857 0.158162 0.139969 0.123355 0.108714 0.0967755 0.0880078 0.0821157 0.0785994 0.0771389 0.0774666 0.0793328 0.0825176 0.0868465 0.0925056 0.09907 0.106494 0.114579 0.123071 0.132073 0.142003 0.151908 0.16133 0.169639 0.176398 0.181885 0.186153 0.189256 0.191401 0.193029 0.194555 0.195891 0.19698 0.197789 0.198304 0.198471 0.198285 0.197643 0.19629 0.193671 0.189413 0.183975 0.177885 0.172244 0.168245 0.165388 0.164133 0.164575 0.166313 0.169002 0.172565 0.178205 0.18606 0.195231 0.205134 0.217833 0.236191 0.262689 0.302015 0.361353 0.449745 0.565268 0.692217 0.802896 0.871115 0.895395 0.87355 0.817132 0.739329 0.652028 0.561805 0.487081 0.437833 0.413457 0.410703 0.420619 0.437004 0.455282 0.473111 0.48908 0.503254 0.513168 0.516676 0.511799 0.497187 0.472435 0.433806 0.388356 0.341089 0.294311 0.249416 0.208193 0.173941 0.146521 0.124919 0.109152 0.0976568 0.0891002 0.0825793 0.0772552 0.0783597 0.079174 0.0796357
0.109263 0.115481 0.122273 0.129833 0.142543 0.15747 0.173344 0.190201 0.208018 0.226769 0.246531 0.267068 0.287564 0.307333 0.327676 0.348333 0.36608 0.378377 0.38594 0.387177 0.385088 0.380605 0.373919 0.364681 0.352422 0.334293 0.312308 0.288783 0.264968 0.240847 0.217151 0.19521 0.175653 0.159766 0.149309 0.142213 0.138235 0.138346 0.142479 0.148127 0.154466 0.161547 0.169774 0.180661 0.195932 0.216531 0.242883 0.271764 0.299144 0.320006 0.330478 0.334324 0.333675 0.330107 0.324385 0.318565 0.312626 0.30443 0.293763 0.284157 0.277387 0.27481 0.276028 0.279693 0.284933 0.290036 0.293178 0.293047 0.289395 0.283512 0.275475 0.265927 0.25514 0.243043 0.22928 0.212417 0.193547 0.17422 0.155237 0.137363 0.121164 0.107184 0.0958164 0.0871775 0.0812251 0.0777647 0.0764895 0.077031 0.0790789 0.0824067 0.0868825 0.0927932 0.0993643 0.106617 0.114436 0.122676 0.131479 0.141266 0.15115 0.160801 0.169404 0.175658 0.181071 0.185563 0.188922 0.191176 0.192881 0.19425 0.195488 0.196588 0.197399 0.197853 0.197776 0.197119 0.195857 0.193751 0.190413 0.185797 0.180211 0.174263 0.168811 0.164406 0.160841 0.158963 0.159269 0.161194 0.163819 0.167373 0.172959 0.18069 0.189899 0.199749 0.214168 0.234633 0.263587 0.306533 0.371143 0.45975 0.577891 0.70083 0.7969 0.860209 0.858584 0.818244 0.755025 0.678013 0.598386 0.520482 0.46197 0.424969 0.406034 0.404279 0.41495 0.429956 0.44643 0.462938 0.477676 0.490204 0.498811 0.501745 0.496199 0.480274 0.455396 0.418526 0.375089 0.329545 0.284238 0.240781 0.199889 0.16815 0.143548 0.123371 0.107726 0.0959442 0.0870645 0.0801797 0.0758561 0.0770626 0.0779046 0.0785581
0.109752 0.116037 0.123138 0.131781 0.14323 0.15702 0.172283 0.188801 0.206426 0.225042 0.244521 0.264613 0.284515 0.302236 0.320396 0.340545 0.360089 0.374895 0.383575 0.386278 0.384528 0.380128 0.373484 0.36367 0.35012 0.332066 0.310026 0.286211 0.262723 0.238575 0.215018 0.192771 0.172318 0.155272 0.145214 0.138798 0.136174 0.137161 0.141085 0.146695 0.152989 0.160705 0.170366 0.182791 0.198714 0.217824 0.246384 0.275564 0.301892 0.321841 0.330247 0.331721 0.328815 0.32333 0.316305 0.309021 0.300439 0.29147 0.28278 0.275735 0.272693 0.27212 0.274038 0.277863 0.282833 0.287307 0.289643 0.289264 0.286075 0.280398 0.27225 0.262454 0.251293 0.23849 0.223715 0.206989 0.188831 0.170181 0.151797 0.134273 0.118295 0.104855 0.0940716 0.0856358 0.0796892 0.0764331 0.0755264 0.0763979 0.0786882 0.0821869 0.0869797 0.0929476 0.0995052 0.106651 0.114342 0.122533 0.13129 0.140603 0.15013 0.159436 0.16775 0.174487 0.18011 0.184776 0.188356 0.190859 0.192698 0.194032 0.195213 0.196293 0.197078 0.197531 0.197248 0.196253 0.194551 0.191968 0.18804 0.183013 0.17717 0.171 0.165447 0.160373 0.155827 0.153124 0.153652 0.155997 0.158925 0.162938 0.168475 0.175722 0.185634 0.196195 0.211396 0.232261 0.261338 0.304114 0.36953 0.464233 0.586824 0.707407 0.776586 0.816317 0.802165 0.753113 0.686335 0.610915 0.54486 0.482908 0.436182 0.408002 0.395671 0.395611 0.407908 0.422851 0.438234 0.453311 0.466655 0.477363 0.484502 0.486419 0.479935 0.46225 0.43592 0.401168 0.360465 0.316934 0.273402 0.232884 0.195842 0.165022 0.140516 0.120838 0.105427 0.0936877 0.0847878 0.0778115 0.0748854 0.0759458 0.0767895 0.0775699
0.11059 0.117086 0.12455 0.133451 0.144225 0.156828 0.171194 0.187211 0.204459 0.222735 0.24174 0.260925 0.279409 0.296426 0.312077 0.333319 0.355912 0.372985 0.382228 0.385685 0.384741 0.38053 0.373556 0.363394 0.349285 0.33144 0.309982 0.286357 0.262044 0.237414 0.213777 0.191418 0.170905 0.153819 0.142195 0.136015 0.134462 0.136038 0.139777 0.144981 0.151698 0.160256 0.171292 0.185123 0.202808 0.225442 0.252849 0.280426 0.304429 0.321793 0.329472 0.328291 0.322548 0.314579 0.305581 0.296349 0.286835 0.277772 0.271854 0.268571 0.267532 0.268507 0.271784 0.276084 0.280507 0.284275 0.285623 0.284989 0.282153 0.276876 0.26841 0.258379 0.246862 0.233561 0.218255 0.20161 0.183927 0.165882 0.148085 0.130966 0.114934 0.10218 0.0920598 0.0837058 0.0775353 0.0747172 0.0744223 0.0756885 0.0782214 0.0818765 0.0869672 0.0929475 0.0994735 0.106536 0.114121 0.1222 0.130752 0.139699 0.148823 0.157753 0.165987 0.173126 0.179016 0.183753 0.187529 0.190438 0.192514 0.193978 0.195123 0.196043 0.196749 0.197072 0.196753 0.195653 0.193647 0.19061 0.186355 0.181066 0.175035 0.168664 0.162756 0.15701 0.151491 0.147518 0.148379 0.150623 0.154053 0.158584 0.16442 0.172341 0.182391 0.193365 0.207743 0.227481 0.255057 0.296054 0.353651 0.446654 0.566957 0.673099 0.734809 0.753393 0.731425 0.682134 0.618894 0.553342 0.495149 0.44686 0.410087 0.38802 0.383447 0.387753 0.401047 0.415843 0.430261 0.443807 0.455741 0.464869 0.470446 0.47033 0.462238 0.444727 0.418148 0.384413 0.345716 0.304395 0.263195 0.225112 0.190578 0.160925 0.136645 0.117253 0.102169 0.0907938 0.0822369 0.0754546 0.0739133 0.0749171 0.075793 0.0766829
